student_id,Age,Gender,Living_Status,GPA,Attendance_Rate,acad_workload_stress,acad_exam_anxiety,acad_confidence,acad_grade_pressure,sleep_duration,sleep_disturbance,sleep_restfulness,sleep_aid_usage,screen_time_daily,screen_distraction,screen_bedtime_habit,screen_physical_strain,social_media_daily,social_media_comparison,social_media_dependency,fin_expense_worry,fin_academic_impact,fin_work_status,fam_communication,fam_support_emotional,fam_conflict_stress,fam_contact_satisfaction,phys_exercise_frequency,phys_stress_relief,phys_sedentary_habit,study_hours_weekly,study_cramming_habit,study_procrastination,study_peer_collaboration,well_depressive_mood,well_anxious_mood,well_emotional_coping,well_loneliness,well_optimism,well_overwhelmed,env_belonging,env_safety,env_counseling_use,Coping_Mechanism,Risk_Level
STU-2026-0289,19,Female,Off-Campus alone,2.73,1.0,3,4,2,3,7.0,3,2,1,7.337679699654485,4,2,3,4.941487737279088,4,4,3,4,No,4,5,4,3,1.5,5,5,16.962325705632942,2,4,3,0.0,3,5,1,5,3,3,1,0,Social Support Seeking,1
STU-2026-0290,20,Male,On-Campus,2.68,0.6,2,1,3,3,8.6,1,5,1,3.930661645988696,3,3,2,1.3269326328373612,1,1,5,5,No,4,5,2,3,0.0,5,4,18.147970681969873,5,5,1,0.0,1,5,2,5,1,1,4,0,Social Support Seeking,0
STU-2026-0291,18,Male,Off-Campus alone,3.34,1.0,4,4,2,4,7.0,2,3,5,8.532647939415815,4,3,3,3.404357352640649,3,3,1,2,No,3,4,2,2,5.5,4,5,20.747117180006363,1,5,3,0.0,3,4,3,5,2,4,3,0,Denial,1
STU-2026-0292,18,Male,Off-Campus with family,3.16,0.8,3,3,2,3,7.3,1,4,1,4.8464884130425725,2,4,2,3.226498754914705,3,1,2,2,No,5,5,1,4,1.5,2,3,17.86566026346249,4,5,3,0.0,2,4,1,4,2,3,3,0,Denial,1
STU-2026-0293,22,Female,Off-Campus with family,2.94,0.8,3,4,3,4,6.6,2,4,1,4.7102565155007,2,5,2,1.7386286118753127,2,2,4,5,No,4,5,2,3,1.5,3,2,18.364431081587256,3,2,3,0.0,2,5,2,4,1,3,5,1,Social Support Seeking,0
STU-2026-0294,19,Male,Off-Campus with family,2.95,1.0,1,1,5,1,9.1,1,4,1,4.153787275155793,2,4,3,2.7287813079337875,2,1,1,1,No,2,1,1,2,3.5,4,4,14.177917797693093,3,5,4,0.0,1,3,2,4,2,5,5,1,Substance Use,1
STU-2026-0295,18,Male,On-Campus,3.29,1.0,1,1,4,2,6.6,3,2,1,6.7920782229949115,3,5,4,4.690082366948782,3,4,3,2,Part-time,3,4,3,3,1.5,5,4,16.860843407360477,2,2,3,1.0,1,5,3,5,2,3,5,0,Denial,0
STU-2026-0296,20,Female,On-Campus,3.11,0.8,3,2,4,3,6.4,2,3,1,10.02931074617672,3,5,5,5.324614875248605,3,4,4,4,Part-time,4,4,3,4,0.0,4,5,12.062510925141286,3,4,4,0.0,2,5,1,4,2,2,5,0,Active Coping,0
STU-2026-0297,21,Male,On-Campus,2.68,1.0,3,3,4,4,6.0,1,4,1,4.586598639049465,2,4,1,2.7906936728561638,3,3,4,4,Part-time,3,3,3,2,3.5,4,3,13.282944502060163,2,4,2,1.0,2,5,2,4,2,3,3,0,Social Support Seeking,1
STU-2026-0298,19,Female,On-Campus,3.34,0.6,4,3,3,5,6.8,4,2,1,11.19643988293522,4,5,5,6.435408901248114,3,5,1,1,No,1,1,3,1,1.5,5,5,24.82347523984454,3,2,4,1.0,3,5,3,4,4,3,3,0,Active Coping,2
STU-2026-0299,20,Male,Off-Campus alone,3.36,1.0,2,3,4,3,6.8,2,4,1,9.27452555613393,4,5,4,5.098829286049963,3,4,2,3,No,4,5,2,4,1.5,5,4,10.959032074747892,1,4,1,0.0,2,5,2,5,1,2,4,0,Active Coping,0
STU-2026-0300,18,Female,On-Campus,2.86,0.6,3,3,3,4,8.2,1,4,3,3.3384948418734393,2,5,2,1.1800428703539505,1,1,4,4,Part-time,5,5,3,5,1.5,3,3,15.771585633181404,3,1,4,0.0,2,5,1,5,2,4,5,0,Social Support Seeking,0
STU-2026-0301,18,Female,On-Campus,2.76,1.0,2,2,4,3,6.4,2,4,1,6.043062044554197,2,4,4,1.3811247220960627,2,3,2,1,No,3,2,1,2,1.5,1,3,15.56734518357738,1,2,5,0.0,1,3,2,5,2,2,2,0,Denial,1
STU-2026-0302,20,Male,Off-Campus alone,2.57,0.8,1,1,4,1,8.6,1,4,2,4.399374332522987,1,4,3,1.6344813598918435,1,2,1,2,No,5,5,2,5,0.0,3,5,13.446227641096005,2,5,2,0.0,1,4,2,4,1,5,5,0,Social Support Seeking,0
STU-2026-0303,20,Male,Off-Campus alone,3.01,0.8,3,4,3,3,5.4,3,3,2,8.662388644339291,3,4,4,4.621107081233636,4,2,3,3,No,5,5,1,5,1.5,4,4,17.57200468285219,1,2,3,1.0,3,4,2,5,2,2,4,0,Denial,2
STU-2026-0304,20,Male,Off-Campus alone,3.38,0.8,2,2,3,3,7.7,2,4,2,4.529591630823977,2,5,2,1.1381260252686662,2,1,1,2,No,2,3,1,2,1.5,5,4,17.948610463706913,3,1,3,0.0,2,4,3,5,2,3,5,0,Social Support Seeking,1
STU-2026-0305,21,Male,Off-Campus alone,2.88,1.0,2,2,3,3,8.2,2,4,3,2.947201307359551,2,3,4,0.6070026089791922,1,2,3,4,No,4,5,1,4,3.5,2,2,10.370904084262104,4,3,1,0.0,1,5,4,5,2,3,4,0,Active Coping,0
STU-2026-0306,24,Prefer not to say,On-Campus,3.04,0.8,3,2,4,4,7.6,2,4,1,6.185685558157279,3,3,3,1.6691836575288175,2,1,1,1,No,3,4,2,2,1.5,1,4,15.506783557732756,5,5,2,0.0,2,4,2,3,3,4,4,2,Substance Use,1
STU-2026-0307,20,Male,On-Campus,2.56,1.0,2,1,5,2,7.2,2,4,1,9.923485184240645,5,4,4,5.5359944676312685,4,5,5,5,No,3,4,1,3,3.5,5,5,9.588163306138215,1,1,2,0.0,0,4,2,5,2,3,5,1,Active Coping,0
STU-2026-0308,19,Female,Off-Campus alone,3.41,0.8,1,2,5,2,8.3,2,3,1,6.518709440393617,2,3,3,4.4744216313503795,3,2,2,1,No,4,5,3,4,3.5,4,5,18.942743091586504,3,3,4,0.0,1,4,4,4,2,4,5,0,Active Coping,0
STU-2026-0309,21,Male,Off-Campus with family,2.75,1.0,1,1,4,2,8.6,1,5,1,7.996109658391704,3,4,5,5.529568501385343,4,3,3,2,Part-time,4,4,1,4,3.5,5,5,15.882436551813127,4,5,4,0.0,1,5,2,4,1,4,3,0,Active Coping,0
STU-2026-0310,19,Female,On-Campus,2.73,0.6,2,3,3,3,7.1,1,4,1,8.093077743867601,2,2,3,3.6175213776940747,3,2,2,3,Part-time,2,2,1,2,0.0,4,4,15.411649433585437,3,2,3,0.0,2,3,3,4,3,5,5,1,Substance Use,1
STU-2026-0311,20,Female,Off-Campus alone,3.38,1.0,1,1,4,2,7.0,1,4,1,3.2193110181473132,2,3,2,2.043219924247654,2,1,3,3,Part-time,5,5,3,4,3.5,4,2,18.295156744362014,4,3,3,0.0,1,5,3,5,1,4,5,0,Active Coping,0
STU-2026-0312,18,Female,On-Campus,2.3,0.8,4,5,2,4,8.3,2,4,3,4.751564682113365,2,5,2,2.7008522184204793,4,1,5,5,Part-time,4,4,1,4,1.5,3,2,13.622448547657996,2,4,3,0.0,2,4,1,4,2,1,1,1,Denial,1
STU-2026-0313,18,Female,On-Campus,3.09,0.6,2,3,3,3,7.2,1,4,1,7.016160467993993,1,4,3,3.1609214454016565,3,2,5,4,Full-time,5,4,3,5,0.0,2,5,19.570109796091025,3,3,2,0.0,1,5,1,5,2,4,3,0,Active Coping,0
STU-2026-0314,24,Male,Off-Campus with family,2.47,0.8,2,3,5,3,8.9,1,5,3,5.606612540861529,3,5,2,2.7269457016605667,4,2,2,3,No,3,3,2,3,0.0,4,4,10.257775636219321,3,5,2,0.0,2,5,2,5,2,5,4,2,Active Coping,0
STU-2026-0315,22,Male,Off-Campus with family,3.33,1.0,3,3,4,3,6.2,3,2,1,11.261136375985394,4,2,4,3.024894081467043,3,1,2,3,No,5,4,5,5,3.5,4,5,22.059382594472638,1,2,3,0.0,2,5,1,5,4,5,4,1,Denial,1
STU-2026-0316,21,Female,Off-Campus with family,2.85,1.0,4,3,1,5,7.1,1,4,1,3.9291940122977747,2,3,1,2.6279657007681045,3,3,3,2,No,3,3,2,3,0.0,2,4,12.245444087225732,3,5,5,0.0,3,5,2,5,3,2,4,0,Social Support Seeking,1
STU-2026-0317,20,Female,On-Campus,3.08,0.4,5,5,1,5,7.9,1,5,1,4.726849741917874,2,5,3,1.7771295213619325,2,3,5,5,Part-time,1,2,1,1,0.0,5,4,6.519104661522061,3,5,3,1.0,3,5,3,5,4,4,2,0,Active Coping,2
STU-2026-0318,19,Non-Binary,Off-Campus alone,2.88,1.0,4,3,3,4,,5,1,2,7.726360648699365,2,5,4,3.2688271590084508,2,4,3,4,Part-time,4,5,1,4,3.5,3,4,13.35732545768634,2,2,3,1.0,3,5,3,5,5,2,4,0,Denial,2
STU-2026-0319,19,Male,On-Campus,3.53,1.0,4,5,1,4,7.2,3,3,1,5.430266655541777,4,4,3,2.9097004092290435,3,1,2,2,No,4,5,1,4,3.5,4,4,12.790159013728955,3,1,4,0.0,3,5,1,4,2,3,4,0,Social Support Seeking,1
STU-2026-0320,19,Female,On-Campus,3.08,0.8,3,4,4,3,8.0,1,5,3,1.0,2,5,2,0.5,2,1,4,4,Full-time,4,3,4,3,1.5,3,2,13.319630069249818,4,5,2,0.0,2,4,3,3,3,4,3,0,Substance Use,1
STU-2026-0321,20,Non-Binary,Off-Campus alone,2.77,0.8,4,5,2,5,6.9,2,3,3,11.836703073534544,3,5,5,3.872135710882903,3,4,3,2,No,3,3,1,3,0.0,5,4,16.158240077419915,4,3,3,0.0,3,4,2,5,2,5,4,0,Substance Use,1
STU-2026-0322,21,Male,Off-Campus alone,3.37,1.0,3,4,4,4,6.9,3,3,3,4.314236534433782,2,5,4,2.224095480626085,1,3,1,1,Full-time,1,1,1,1,0.0,2,4,20.48921180444136,3,4,2,1.0,2,4,3,3,3,4,3,0,Active Coping,2
STU-2026-0323,21,Male,Off-Campus alone,2.84,0.8,2,3,4,2,,3,2,1,8.402231806704515,3,4,3,1.7854073867458422,3,3,3,2,No,4,3,1,4,1.5,5,4,14.041470430514316,3,4,2,0.0,2,4,2,4,3,5,3,0,Denial,1
STU-2026-0324,19,Female,Off-Campus alone,2.91,0.8,2,1,3,2,9.1,1,4,2,3.866522071939613,1,3,3,2.1666541911140746,2,2,2,2,No,3,2,3,2,0.0,2,3,11.541912150905496,3,4,3,0.0,1,5,3,5,2,1,4,1,Active Coping,0
STU-2026-0325,24,,Off-Campus with family,2.64,1.0,2,1,3,2,7.8,2,3,2,4.842412732292525,3,4,3,2.213039201951465,1,2,3,2,No,4,3,1,3,1.5,4,3,9.367265938581014,3,5,3,0.0,0,4,1,4,2,1,5,0,Denial,0
STU-2026-0326,21,Female,Off-Campus with family,3.28,0.6,5,5,1,5,8.9,1,4,1,2.942667493296905,3,4,3,1.4797994045330243,2,1,1,1,No,3,2,5,3,0.0,4,2,12.659086043454778,1,2,2,0.0,3,4,3,4,3,4,3,0,Social Support Seeking,2
STU-2026-0327,20,Male,On-Campus,2.99,1.0,3,3,2,4,7.2,1,4,1,5.1470164993423,2,2,3,2.655552102493839,2,3,2,1,No,5,4,1,4,5.5,3,4,5.560875803748237,3,2,3,0.0,2,5,1,5,2,3,4,0,Denial,0
STU-2026-0328,20,Female,Off-Campus with family,2.94,1.0,4,4,2,4,7.6,2,3,1,5.389295456378626,3,5,3,2.4980735981102336,2,2,2,2,No,4,5,1,4,1.5,3,4,11.374334532418194,3,5,3,0.0,3,5,1,5,2,5,3,0,Active Coping,1
STU-2026-0329,20,Male,On-Campus,3.81,1.0,3,4,2,4,7.7,1,5,1,6.668585806637758,3,1,2,3.2760554013917362,3,3,4,5,Part-time,4,4,1,3,0.0,5,4,21.220269479310932,3,5,4,0.0,2,5,2,5,1,3,3,0,Social Support Seeking,0
STU-2026-0330,19,Male,On-Campus,2.93,1.0,3,2,4,3,9.3,1,4,1,6.068577894058877,3,4,2,3.288526558881067,2,3,1,1,No,5,4,3,4,3.5,5,3,10.883203977107886,5,4,4,0.0,1,4,1,4,3,3,4,2,Denial,1
STU-2026-0331,19,Male,Off-Campus with family,3.31,0.6,2,2,3,3,7.8,2,3,4,3.3962004325904296,2,3,1,1.9581113638098933,2,1,2,3,No,4,5,4,4,1.5,1,3,18.143579304001527,4,5,2,0.0,3,5,2,5,1,3,4,0,Social Support Seeking,1
STU-2026-0332,21,Female,Off-Campus with family,2.84,1.0,2,2,5,3,7.5,1,4,1,5.690250429140184,2,5,1,3.207743226675486,4,2,3,2,Part-time,1,1,1,1,1.5,3,2,8.86758955095755,2,4,5,1.0,1,4,3,4,3,3,2,0,Denial,1
STU-2026-0333,18,Female,On-Campus,3.51,1.0,4,4,3,5,8.0,2,4,1,10.617526666937017,4,3,4,6.7400932983772,2,5,3,4,Part-time,1,2,1,1,3.5,2,5,23.85547949655277,2,2,3,0.0,2,3,3,4,4,5,5,0,Active Coping,2
STU-2026-0334,18,Female,On-Campus,3.38,1.0,3,4,3,4,6.6,2,4,4,10.320976363529532,3,5,4,3.0418158706792315,2,2,3,3,No,4,3,3,3,1.5,3,5,24.18803366532355,1,5,4,0.0,2,4,1,3,3,3,2,0,Denial,1
STU-2026-0335,18,Male,Off-Campus with family,3.2,1.0,3,3,2,3,7.6,3,2,1,8.139217572286725,4,4,4,3.260358815644734,3,3,3,3,No,3,3,1,2,1.5,5,4,17.95510778279938,4,3,3,0.0,2,5,2,3,3,3,5,1,Denial,1
STU-2026-0336,18,Female,On-Campus,3.49,1.0,4,4,2,5,8.2,2,4,2,8.657748116850433,4,5,4,5.834439426217544,4,5,4,3,No,4,3,1,4,1.5,4,5,24.956263008217608,4,1,2,0.0,3,4,1,4,3,4,5,0,Active Coping,2
STU-2026-0337,22,Male,Off-Campus alone,2.93,1.0,2,2,3,3,6.1,1,4,1,12.152057002838365,4,5,5,4.840107033933217,4,3,1,2,No,2,1,1,2,0.0,4,4,16.778964874638312,5,3,1,1.0,1,4,4,3,3,3,4,0,Denial,1
STU-2026-0338,21,Female,Off-Campus with family,3.09,1.0,5,5,2,5,7.6,3,3,1,8.428119148971243,4,4,5,2.211833772946408,4,2,4,4,Part-time,3,3,1,2,0.0,5,5,18.84258557074778,3,4,3,0.0,3,3,3,5,3,4,3,0,Denial,2
STU-2026-0339,20,Male,Off-Campus with family,3.03,0.6,3,2,4,4,9.0,1,4,1,8.610474651343877,3,5,4,3.9842609008756384,4,3,2,1,No,4,4,1,4,3.5,4,5,21.309669383657674,4,5,3,0.0,2,4,1,4,2,2,4,2,Denial,1
STU-2026-0340,18,Male,Off-Campus with family,3.17,1.0,3,4,2,3,9.0,1,5,1,3.088542434716144,2,1,3,0.7867922444196274,1,2,1,1,No,5,4,1,5,1.5,4,3,15.898592265492246,3,2,3,0.0,2,5,1,5,2,2,4,0,Active Coping,0
STU-2026-0341,20,Female,Off-Campus alone,2.76,1.0,3,4,2,3,8.2,3,3,1,4.218423596904653,2,3,2,1.2715451638600104,1,1,1,1,Part-time,4,4,1,3,1.5,3,3,7.238112692074693,5,2,2,0.0,3,5,3,5,3,5,5,1,Denial,1
STU-2026-0342,20,Male,On-Campus,3.56,1.0,2,1,4,3,7.2,2,4,2,6.918274207496992,1,2,4,4.836976293722057,3,2,2,2,No,5,5,3,4,1.5,4,3,18.94481677617199,4,4,2,1.0,2,5,2,5,1,4,4,0,Active Coping,1
STU-2026-0343,19,Female,Off-Campus with family,3.13,0.8,2,1,3,3,7.1,3,2,1,4.981394437314382,3,3,2,2.344649305201041,1,2,3,2,No,5,5,1,5,5.5,4,3,12.640702027832681,3,5,2,0.0,1,3,2,4,1,3,4,0,Denial,0
STU-2026-0344,20,Female,Off-Campus with family,2.93,1.0,4,5,1,4,6.8,3,2,3,4.505111782442071,1,5,1,1.5408797541721893,1,2,3,4,No,2,2,3,1,5.5,2,4,13.0123508952227,3,4,3,0.0,3,4,2,5,5,4,5,0,Active Coping,2
STU-2026-0345,19,Male,On-Campus,3.53,1.0,5,5,1,5,9.3,1,4,1,4.793852379419379,2,1,4,3.343172617369338,3,4,5,5,Full-time,3,3,1,3,1.5,3,2,16.48947458239345,4,4,2,0.0,3,5,2,4,4,5,5,0,Active Coping,2
STU-2026-0346,20,Female,Off-Campus alone,3.73,1.0,4,4,2,4,9.3,1,5,1,3.441073394547181,2,4,4,2.3512147683606353,3,2,2,3,No,4,3,2,4,3.5,3,3,17.83140439858685,3,4,3,0.0,3,4,2,4,3,2,4,0,Active Coping,2
STU-2026-0347,20,Male,Off-Campus alone,2.18,0.4,2,3,3,3,7.1,2,4,1,5.0215387847948705,2,4,1,2.1109018513479385,4,1,3,2,Part-time,5,4,1,5,3.5,1,4,15.75067317003109,1,2,2,0.0,1,4,2,5,2,1,5,0,Active Coping,0
STU-2026-0348,18,Female,Off-Campus with family,3.46,1.0,3,3,4,3,7.7,3,2,1,7.8485888870272476,3,4,3,2.5916162502955116,3,2,1,1,No,4,5,3,4,1.5,4,5,18.178647680786543,1,3,4,0.0,2,4,1,4,2,3,4,0,Denial,1
STU-2026-0349,19,Female,Off-Campus alone,2.62,0.8,2,1,4,2,6.9,2,4,2,11.490809816211712,3,4,4,7.115107358891384,5,5,2,1,No,5,4,1,5,0.0,4,5,11.465714329699018,3,2,1,0.0,1,5,1,5,2,2,4,1,Social Support Seeking,0
STU-2026-0350,20,Female,Off-Campus alone,3.29,1.0,1,1,5,1,8.3,2,3,4,8.992455456784047,3,5,4,5.016084802017133,4,4,3,3,Part-time,1,1,4,1,0.0,4,3,14.786481026383584,3,5,2,1.0,0,3,5,3,2,2,4,0,Denial,1
STU-2026-0351,20,Male,Off-Campus with family,3.59,1.0,4,4,3,5,7.6,2,3,2,8.590388712598589,3,2,5,4.668624717254934,2,4,2,3,Full-time,3,3,1,2,3.5,3,5,19.245427252254352,1,2,3,0.0,3,3,2,5,4,5,4,0,Denial,2
STU-2026-0352,22,Non-Binary,Off-Campus alone,3.03,0.8,3,3,4,3,8.0,1,4,1,2.9411665390039854,1,3,1,1.9016314335519555,3,2,2,3,Part-time,4,4,1,4,3.5,4,3,23.863955882183582,2,4,3,0.0,2,5,2,5,3,1,4,0,Social Support Seeking,1
STU-2026-0353,21,Female,Off-Campus with family,2.91,1.0,1,2,5,2,6.9,1,4,1,7.298241762555043,4,4,3,3.9754148116313597,4,4,3,3,Part-time,3,2,5,2,3.5,2,3,25.632177944866044,2,2,2,0.0,0,4,1,3,2,4,4,0,Social Support Seeking,0
STU-2026-0354,19,Male,Off-Campus with family,3.19,0.6,1,1,4,2,,2,4,1,6.8326002417571505,2,4,3,2.336058995469365,2,2,4,4,Part-time,2,2,2,2,0.0,4,4,17.164883413638655,3,3,5,0.0,1,4,2,4,2,3,4,0,Social Support Seeking,0
STU-2026-0355,18,Male,Off-Campus with family,3.06,0.6,5,5,2,5,7.0,3,3,2,7.726852742377947,4,4,3,4.226059786062857,4,3,5,4,No,3,3,1,2,1.5,5,3,19.200049133728037,2,2,2,0.0,3,4,2,5,4,4,4,0,Active Coping,2
STU-2026-0356,20,Female,Off-Campus alone,2.73,0.6,1,2,4,2,7.8,1,5,1,6.098281326306352,2,5,1,2.1521246778579424,2,3,4,5,No,1,2,4,1,3.5,3,4,24.907895824075958,1,3,2,0.0,2,4,4,4,2,4,4,0,Denial,1
STU-2026-0357,18,Female,On-Campus,3.7,1.0,3,3,3,3,6.8,3,2,1,11.155191852536671,3,4,4,6.465766610506316,4,5,4,3,Part-time,4,5,1,3,3.5,5,5,11.645819816332526,2,2,2,0.0,3,5,1,5,2,3,5,0,Social Support Seeking,1
STU-2026-0358,20,Female,Off-Campus alone,3.27,0.8,3,2,3,4,7.1,1,5,1,7.131938790744557,2,4,4,3.6363896401134674,2,3,2,1,No,5,5,1,5,0.0,5,3,18.14849926356292,2,4,2,0.0,2,5,2,5,2,2,4,0,Social Support Seeking,0
STU-2026-0359,23,Female,Off-Campus alone,3.41,1.0,2,2,5,3,6.4,2,3,1,7.375558387342181,3,1,3,1.7605883882275875,4,2,4,3,Part-time,5,4,5,4,3.5,2,4,18.841714747430732,4,3,2,0.0,1,4,2,5,1,2,3,1,Denial,0
STU-2026-0360,20,Female,On-Campus,3.54,0.6,2,1,3,2,8.7,1,4,1,2.0938994378828735,2,4,3,0.9556927261412764,2,1,5,5,Full-time,4,4,1,3,0.0,1,2,22.239307180383722,2,4,2,0.0,1,5,1,5,1,4,5,0,Active Coping,0
STU-2026-0361,19,Male,Off-Campus alone,2.58,0.8,3,3,4,3,7.5,1,4,1,6.7333107951391975,4,5,4,2.502438219961555,1,2,1,1,No,3,3,4,3,3.5,5,3,9.314293097318888,4,3,4,0.0,1,5,2,5,2,2,5,0,Social Support Seeking,0
STU-2026-0362,20,Male,On-Campus,2.83,0.8,4,3,3,4,8.8,1,4,2,9.873148375076585,4,2,3,3.5966429793446855,4,2,2,1,No,4,4,1,3,1.5,3,3,10.302971080997416,3,3,2,0.0,3,3,1,5,1,1,4,1,Denial,1
STU-2026-0363,20,Male,On-Campus,2.67,1.0,3,3,2,4,6.2,2,3,3,8.388939020352588,2,3,4,4.203933501703437,2,3,4,3,Part-time,2,3,3,1,0.0,5,3,15.106911055523529,5,3,3,2.0,2,5,2,5,3,5,3,0,Active Coping,2
STU-2026-0364,20,Female,Off-Campus with family,2.95,1.0,4,3,3,5,8.9,2,3,1,1.6110226506422292,2,5,1,0.5818408266707079,1,1,2,1,No,3,3,2,3,3.5,4,2,16.888638311608176,2,5,2,0.0,3,5,1,5,5,5,5,0,Active Coping,2
STU-2026-0365,23,Male,On-Campus,3.39,1.0,5,5,1,5,7.5,2,4,1,5.875812317134439,2,4,3,3.4576033908303536,3,3,3,2,Part-time,2,2,5,1,0.0,3,3,20.614319768669038,2,3,2,1.0,3,4,3,4,3,3,5,0,Denial,2
STU-2026-0366,19,Female,Off-Campus alone,2.56,0.8,4,4,3,4,8.9,2,4,1,11.329748668407507,4,3,4,2.666974322622631,3,1,2,1,No,5,5,2,4,3.5,2,5,17.587718879061356,1,2,1,0.0,2,5,3,5,2,1,3,1,Active Coping,0
STU-2026-0367,24,Female,Off-Campus alone,2.84,1.0,3,4,2,4,8.1,1,5,5,6.623398199296189,2,4,3,3.511686820736671,3,3,2,3,Part-time,5,5,1,5,1.5,4,3,14.242933849448582,2,5,4,0.0,2,5,3,5,1,4,2,2,Active Coping,0
STU-2026-0368,23,Female,Off-Campus with family,2.86,1.0,3,4,2,4,7.7,1,5,5,7.806039956777818,1,3,2,4.719511476436315,2,3,2,1,No,4,4,2,3,3.5,4,4,17.082307223780703,4,2,3,0.0,2,5,2,5,1,4,4,0,Social Support Seeking,0
STU-2026-0369,19,Male,On-Campus,3.06,0.8,4,3,2,5,6.8,1,4,3,11.047523218218252,5,5,3,5.926066501818138,4,5,3,3,Part-time,4,3,1,3,5.5,4,5,16.505222381372256,1,5,4,0.0,3,5,1,3,2,2,4,0,Active Coping,1
STU-2026-0370,18,Female,On-Campus,3.56,1.0,4,4,1,4,6.8,1,4,2,6.613464646132735,2,2,3,2.9668967803714374,3,2,1,1,No,2,2,3,1,1.5,5,4,23.72508214993894,2,2,2,0.0,3,4,2,5,3,2,3,0,Denial,2
STU-2026-0371,18,Male,Off-Campus with family,3.32,1.0,3,2,2,4,7.5,2,4,1,8.977574649894757,3,5,4,6.061241008046515,5,4,1,1,No,4,3,4,3,1.5,5,5,15.828294717842661,5,4,4,0.0,1,4,3,4,3,4,4,0,Social Support Seeking,1
STU-2026-0372,18,Female,Off-Campus alone,3.29,1.0,4,5,2,4,5.9,5,1,2,8.028489692895903,4,4,3,2.809724475502439,1,3,4,5,No,4,4,2,4,1.5,3,4,13.084582932237181,3,2,3,1.0,3,4,3,5,3,5,4,0,Denial,2
STU-2026-0373,18,Male,Off-Campus with family,3.56,1.0,1,1,5,2,5.9,3,3,1,8.562872158775981,5,5,3,1.7946405169702873,1,2,2,3,Part-time,3,2,3,3,0.0,5,5,17.248045150359147,1,5,1,0.0,1,5,1,4,3,4,5,2,Active Coping,0
STU-2026-0374,21,Male,On-Campus,3.28,1.0,3,2,3,4,8.3,3,3,1,7.948039142083675,4,2,4,3.306342045094511,2,3,3,3,Part-time,2,2,1,2,1.5,5,5,15.99242659669266,1,4,2,0.0,2,4,2,4,3,2,4,0,Denial,1
STU-2026-0375,18,Female,Off-Campus with family,3.33,1.0,2,3,5,2,5.9,3,3,1,5.630925303713034,2,4,2,1.2191289333354596,2,3,1,1,No,5,5,2,5,3.5,5,3,7.14503322162664,1,3,2,0.0,2,5,1,4,2,3,4,0,Active Coping,0
STU-2026-0376,19,Male,Off-Campus with family,,1.0,2,2,4,2,7.3,1,5,1,5.880506121443326,3,4,4,3.9809166806393224,1,3,4,5,No,4,4,1,3,5.5,4,4,14.921739691889156,5,2,3,0.0,1,5,2,5,2,4,5,1,Active Coping,0
STU-2026-0377,22,Male,Off-Campus alone,2.99,1.0,1,1,5,1,6.7,3,3,1,4.863559549079188,2,4,2,1.4831863677768264,1,3,1,2,No,5,5,2,5,3.5,5,3,14.496308772969973,4,3,1,0.0,0,5,2,5,2,2,3,0,Substance Use,0
STU-2026-0378,18,Female,On-Campus,3.04,0.8,4,5,2,5,7.7,1,5,1,2.900727202824277,2,4,3,1.7243764802707127,1,1,3,2,Part-time,5,5,1,5,1.5,4,4,12.28064067110342,4,4,3,0.0,3,5,1,5,3,2,3,0,Social Support Seeking,1
STU-2026-0379,22,Female,Off-Campus alone,3.19,1.0,3,3,4,4,7.2,2,3,1,10.111324776691607,4,5,4,5.938239903305615,2,5,5,5,Part-time,5,5,3,4,3.5,3,5,20.177916438114863,5,3,3,0.0,2,4,3,5,1,3,5,0,Substance Use,0
STU-2026-0380,19,Female,Off-Campus with family,3.47,1.0,2,3,4,3,8.4,1,4,3,7.025207417203025,2,5,5,2.169836823936604,2,1,4,4,No,2,1,1,1,3.5,5,3,11.07160201694002,3,2,3,0.0,2,5,3,4,3,3,3,0,Active Coping,1
STU-2026-0381,18,Female,Off-Campus alone,3.29,0.6,3,2,4,3,8.2,1,4,1,9.985400456311144,4,2,3,5.098677931726854,1,5,1,1,No,1,2,2,1,1.5,1,4,17.278093097622694,2,4,2,2.0,1,4,4,4,4,3,5,0,Denial,2
STU-2026-0382,21,Female,On-Campus,3.26,1.0,3,3,3,4,5.9,3,2,1,10.913431686461625,4,1,2,2.4450396063585327,3,1,4,4,No,3,4,1,3,0.0,3,5,14.260715000781348,3,3,3,1.0,2,5,1,5,2,4,2,0,Active Coping,1
STU-2026-0383,20,Male,Off-Campus with family,,1.0,2,2,3,2,7.0,1,5,1,7.13354370227386,3,5,4,3.1515089606685294,2,4,2,1,No,2,2,3,1,1.5,5,3,15.538475028233913,4,2,1,1.0,1,4,1,5,2,4,3,0,Denial,1
STU-2026-0384,22,Male,Off-Campus alone,2.92,0.8,4,5,3,4,10.0,1,4,1,3.716277170773438,2,2,1,0.7704718265047653,1,2,2,3,No,4,3,1,3,3.5,2,4,17.058931455229335,5,2,1,0.0,2,4,2,4,2,5,5,2,Active Coping,1
STU-2026-0385,21,Male,On-Campus,2.83,0.6,4,5,2,4,7.3,3,3,1,6.5095296353688346,2,5,4,4.300012620311681,3,2,2,2,Full-time,4,3,2,3,1.5,5,4,8.462128080544993,3,4,3,0.0,3,5,1,4,3,4,4,0,Social Support Seeking,1
